,id,name,availability_rate_365,rate,number_of_reviews,latitude,longitude,host
20214,46964548,Rental unit in New York,1.0,0.00,1,40.7434,-73.98215,303911109
20215,46966951,Hotel in New York,0.0,4.85,82,40.70666,-74.00551,371972456
20216,47138527,Townhouse in Brooklyn,0.0,4.91,11,40.68255,-73.91393,1225020
20217,47141317,Guest suite in Queens,1.0,4.0,4,40.58551,-73.81772,145862771
20218,46967616,Rental unit in Queens,0.16,4.31,45,40.67336,-73.79716,306024152
20219,46967629,Hotel in New York,0.0,4.76,33,40.70631,-74.0043,371972456
20220,46967723,Hotel in New York,0.0,4.75,60,40.70666,-74.00384,371972456
20221,46971592,Townhouse in Queens,0.0,0.00,0,40.75144,-73.87819,200239515
20222,47142595,Loft in New York,0.85,4.84,51,40.71714,-73.99515,35251374
20223,46971867,Rental unit in Brooklyn,0.0,0.00,0,40.71885,-73.95841,182448644
20224,47152307,Condo in Brooklyn,0.24,5.0,11,40.57522,-73.96797,22020112
20225,46972585,Rental unit in New York,0.28,4.68,57,40.80073,-73.96085,254359674
20226,47153673,Rental unit in The Bronx,0.0,0.00,0,40.82986,-73.87609,72400000
20227,46975030,Rental unit in New York,0.0,0.00,2,40.72115,-73.99677,15569250
20228,46978495,Rental unit in New York,0.0,0.00,0,40.72678,-74.00115,44460139
20229,47156759,Rental unit in Brooklyn,0.38,4.91,79,40.68192,-73.98904,22866409
20230,46985748,Hotel in New York,0.0,4.86,90,40.70602,-74.00383,371972456
20231,47159537,Rental unit in Brooklyn,1.0,4.27,11,40.7134,-73.96094,380332619
20232,46985797,Hotel in New York,0.0,4.91,75,40.70479,-74.00574,371972456
20233,46985853,Hotel in New York,0.0,4.87,54,40.70624,-74.00359,371972456
20234,46985902,Hotel in New York,0.0,4.86,49,40.70444,-74.00541,371972456
20235,46985961,Hotel in New York,0.0,4.81,104,40.70615,-74.00408,371972456
20236,47162719,Rental unit in New York,0.04,4.78,150,40.71986,-73.99415,22309428
20237,46987549,Rental unit in Brooklyn,1.0,4.28,32,40.6757,-73.9266,10533381
20238,47163530,Rental unit in Brooklyn,0.0,0.00,0,40.6567,-73.91408,377827583
20239,47169578,Rental unit in New York,0.0,0.00,0,40.7552873,-73.9678204,107434423
20240,47169602,Rental unit in New York,0.91,0.00,0,40.7552873,-73.9678204,107434423
20241,47173334,Home in Queens,0.49,4.89,61,40.58584213256836,-73.81342315673828,194588972
20242,46991303,Home in Staten Island,1.0,4.58,53,40.63164,-74.13201,379883703
20243,47175997,Rental unit in Brooklyn,0.06,4.82,114,40.68208,-73.941,9946160
20244,46992098,Rental unit in Queens,1.0,4.86,21,40.70947,-73.91203,22189723
20245,47177315,Rental unit in New York,0.61,4.75,4,40.72788,-73.98697,380601266
20246,46992348,Rental unit in Brooklyn,0.0,0.00,0,40.58512,-73.95912,379126767
20247,46992656,Rental unit in New York,1.0,4.70,20,40.74181,-73.98069,50942578
20248,46996172,Rental unit in Brooklyn,0.0,0.00,1,40.68657,-73.94732,148120194
20249,47179119,Townhouse in Brooklyn,0.68,4.77,98,40.67569,-73.94454,83143535
20250,46999617,Rental unit in New York,0.86,4.50,4,40.73212,-73.98532,165776960
20251,47000799,Condo in New York,0.92,5.0,4,40.81521,-73.93943,72027119
20252,47179845,Rental unit in New York,0.84,4.75,8,40.73881,-73.9796,27181542
20253,47004464,Rental unit in Queens,0.71,4.96,109,40.76216,-73.77561,379993600
20254,47181087,Townhouse in Brooklyn,0.65,4.86,170,40.67576,-73.94518,83143535
20255,47005438,Condo in New York,0.0,0.00,0,40.71899,-74.00316,2538621
20256,47181377,Townhouse in Brooklyn,0.67,4.82,213,40.67619,-73.94616,83143535
20257,47009616,Rental unit in Staten Island,0.2,4.70,23,40.63442,-74.08708,260396179
20258,47181609,Townhouse in Brooklyn,0.68,4.85,177,40.67576,-73.9464,83143535
20259,47012155,Rental unit in Brooklyn,0.21,4.80,10,40.69985,-73.93358,25141383
20260,47181832,Townhouse in Brooklyn,0.67,4.83,178,40.67619,-73.94666,83143535
20261,47020052,Rental unit in Brooklyn,0.0,4.68,57,40.67564,-73.94371,274584744
20262,47183756,Home in Queens,0.98,4.98,65,40.65564,-73.73872,381121555
20263,47021215,Rental unit in New York,0.22,0.00,0,40.73907935911981,-73.99785957738706,305240193
20264,47185178,Rental unit in New York,0.0,4.33,3,40.7872,-73.97164,35129440
20265,47022274,Loft in New York,0.34,0.00,0,40.72017,-74.0024,2622925
20266,47022846,Rental unit in New York,0.5,0.00,0,40.75945,-73.96305,305240193
20267,47197021,Home in Queens,0.24,4.89,73,40.73872,-73.87274,59974573
20268,47025134,Rental unit in Brooklyn,0.0,0.00,0,40.71184,-73.95957,26630249
20269,47197734,Rental unit in New York,1.0,4.89,9,40.72183,-73.98628,162432069
20270,47026093,Rental unit in Queens,0.24,4.96,83,40.70305,-73.91242,179657707
20271,47031259,Condo in Brooklyn,0.96,4.95,20,40.68724763762893,-73.90572426586468,128046486
20272,47199810,Rental unit in New York,0.0,5.0,5,40.72054,-73.98824,97041394
20273,47033862,Rental unit in New York,0.0,0.00,0,40.72063,-73.99421,37720533
20274,47036529,Rental unit in New York,0.0,5.0,3,40.76863,-73.95786,10137323
20275,47200398,Hotel in New York,0.0,4.43,7,40.70646,-74.00526,371972456
20276,47042470,Rental unit in New York,0.0,0.00,0,40.706625,-74.0114241,107434423
20277,47042494,Rental unit in New York,0.87,0.00,0,40.706625,-74.0114241,107434423
20278,47200502,Hotel in New York,0.0,3.67,3,40.70492,-74.00571,371972456
20279,47042517,Rental unit in New York,0.87,0.00,0,40.706625,-74.0114241,107434423
20280,47200701,Hotel in New York,0.0,0.00,1,40.70485,-74.00576,371972456
20281,47200804,Hotel in New York,0.0,4.86,21,40.70449,-74.00513,371972456
20282,47200931,Hotel in New York,0.0,4.64,11,40.7062,-74.0059,371972456
20283,47042546,Rental unit in New York,0.67,0.00,0,40.706625,-74.0114241,107434423
20284,47200986,Hotel in New York,0.0,4.86,76,40.70583,-74.00566,371972456
20285,47201556,Rental unit in New York,0.8,0.00,0,40.74749,-73.98126,22541573
20286,47044684,Rental unit in Brooklyn,0.4,4.76,84,40.64565,-73.89302,380274974
20287,47201764,Rental unit in Brooklyn,0.0,4.55,47,40.64114,-73.89625,380972311
20288,47045396,Rental unit in New York,0.75,0.00,2,40.71841,-73.99573,51548122
20289,47202211,Loft in New York,0.0,4.57,7,40.72032,-73.99389,1485675
20290,47047419,Guest suite in New York,0.84,4.86,56,40.77713,-73.95536,380290574
20291,47203801,Rental unit in New York,0.0,4.95,40,40.7724,-73.94637,20828468
20292,47206059,Home in Queens,0.96,4.38,16,40.78338,-73.81452,51339469
20293,47048969,Rental unit in New York,0.86,4.55,130,40.76076853027631,-73.99296011956174,378112960
20294,47210401,Rental unit in New York,0.75,0.00,0,40.7552873,-73.9678204,107434423
20295,47210461,Rental unit in New York,0.98,0.00,1,40.7552873,-73.9678204,107434423
20296,47050312,Rental unit in New York,0.82,4.66,147,40.7623,-73.99103,378112960
20297,47210471,Rental unit in New York,0.0,0.00,0,40.7070676,-74.0054773,107434423
20298,47050614,Rental unit in New York,0.85,4.56,144,40.7612476,-73.9918935,378112960
20299,47214900,Rental unit in New York,0.85,0.00,0,40.7070676,-74.0054773,107434423
20300,47219783,Rental unit in New York,0.97,4.83,6,40.71744,-73.99541,154215237
20301,47050975,Rental unit in New York,0.88,4.45,128,40.7612476,-73.9918935,378112960
20302,47277456,Rental unit in New York,0.53,5.0,4,40.77383,-73.95334,8835180
20303,47223694,Rental unit in Brooklyn,0.84,0.00,0,40.71167,-73.96642,3223938
20304,47226137,Home in Queens,0.97,4.69,49,40.78302,-73.81647,51339469
20305,47281460,Townhouse in New York,1.0,0.00,1,40.80855,-73.93788,381782081
20306,47286267,Home in Staten Island,0.8,5.0,12,40.63133,-74.0912,356623718
20307,47230196,Rental unit in New York,0.65,0.00,1,40.7070676,-74.0054773,107434423
20308,47232956,Rental unit in Queens,0.0,0.00,0,40.74587,-73.9218,311340454
20309,47287837,Rental unit in New York,0.0,0.00,0,40.71785,-73.98789,381833215
20310,47237825,Condo in Brooklyn,0.12,4.83,6,40.68234,-73.91726,17572238
20311,47239416,Rental unit in Brooklyn,0.01,4.67,6,40.68314,-73.98769,58389104
20312,47289019,Rental unit in New York,0.86,4.64,183,40.86866,-73.92252,29571112
20313,47243424,Home in Queens,0.68,4.41,421,40.67119,-73.81247,381374171
20314,47289921,Condo in Brooklyn,0.27,5.0,3,40.71966,-73.96178,8548430
20315,47250002,Rental unit in New York,0.0,0.00,2,40.75598,-73.99524,37273608
20316,47250386,Home in Staten Island,0.86,5.0,10,40.63235,-74.09291,356623718
20317,47290538,Rental unit in Brooklyn,0.84,4.95,94,40.67977,-73.94748,381859774
20318,47292258,Condo in Brooklyn,0.0,0.00,0,40.63755,-73.96121,257677852
20319,47250831,Home in Staten Island,0.83,4.75,12,40.63313,-74.09093,356623718
20320,47292906,Rental unit in Brooklyn,0.97,4.52,69,40.66206,-73.99336,219519216
20321,47292933,Rental unit in New York,0.94,4.59,34,40.74803394549074,-73.99069833607345,19569903
20322,47251940,Home in Staten Island,1.0,4.73,15,40.62645,-74.07967,356623718
20323,47293776,Rental unit in Queens,1.0,4.44,50,40.76663,-73.8245,10384906
20324,47257626,Home in Queens,1.0,5.0,3,40.77895,-73.91737,128284544
20325,47293809,Rental unit in Brooklyn,0.35,4.90,154,40.62447,-73.9614,148088831
20326,47258482,Home in Queens,0.96,4.64,14,40.78336,-73.81621,51339469
20327,47294439,Rental unit in Brooklyn,0.07,4.90,153,40.72284,-73.94597,7227844
20328,47267003,Rental unit in New York,0.87,4.93,14,40.73558,-73.97909,41658748
20329,47295535,Rental unit in New York,0.25,4.88,43,40.8319,-73.94157,42767903
20330,47269867,Rental unit in New York,0.24,5.0,5,40.73626,-73.98839,24767731
20331,47295606,Rental unit in Queens,0.25,4.59,49,40.76545,-73.91149,373960546
20332,47272247,Rental unit in New York,0.97,4.89,119,40.71981,-73.99735,357734210
20333,47305871,Rental unit in New York,0.44,0.00,0,40.8219270764948,-73.95624364585721,305240193
20334,47276663,Home in Brooklyn,0.0,4.81,27,40.62763,-73.96342,257487417
20335,47306228,Rental unit in New York,0.5,0.00,0,40.7621,-73.98891,305240193
20336,47276861,Rental unit in Queens,1.0,0.00,0,40.70682,-73.90414,296647504
20337,47310530,Rental unit in Brooklyn,0.0,0.00,0,40.71649,-73.95255,32332007
20338,47310723,Rental unit in Brooklyn,0.0,0.00,1,40.71638,-73.95088,32332007
20339,47467110,Rental unit in Brooklyn,0.81,4.26,39,40.68482,-73.9361,177038905
20340,47311348,Home in Brooklyn,0.0,4.59,138,40.67392,-73.87939,34177401
20341,47468531,Rental unit in Brooklyn,0.0,0.00,0,40.67828,-73.94974,3223938
20342,47311675,Rental unit in New York,0.0,0.00,0,40.71139,-73.99406,1543205
20343,47469926,Rental unit in New York,0.0,0.00,0,40.72277,-73.98198,260029999
20344,47472308,Rental unit in Brooklyn,0.38,3.65,43,40.68524,-73.93153,275800186
20345,47313887,Rental unit in New York,0.96,0.00,1,40.74281,-73.97354,185979641
20346,47473722,Rental unit in Queens,0.5,0.00,1,40.70103,-73.90328,3223938
20347,47474703,Guest suite in New York,0.2,4.80,89,40.82274623290535,-73.94631890411856,3769020
20348,47315577,Rental unit in New York,0.91,0.00,1,40.74469,-73.97156,185979641
20349,47476719,Home in Queens,0.0,0.00,2,40.761,-73.87005,382860269
20350,47315920,Rental unit in New York,0.91,0.00,0,40.74243,-73.97345,185979641
20351,47316061,Rental unit in Queens,0.98,4.92,64,40.72088,-73.86391,305718497
20352,47483640,Rental unit in New York,0.0,3.67,3,40.8219,-73.95403,267753974
20353,47316320,Rental unit in New York,0.84,0.00,1,40.74407,-73.97171,185979641
20354,47316506,Home in Brooklyn,0.94,4.85,26,40.63503,-73.89428,200426688
20355,47486336,Rental unit in New York,0.85,0.00,1,40.75665,-73.9791,22541573
20356,47319317,Rental unit in Brooklyn,0.34,4.92,169,40.66891741442083,-73.99328621874717,93567450
20357,47326289,Rental unit in New York,0.92,0.00,0,40.74478,-73.97221,185979641
20358,47326512,Rental unit in New York,0.94,0.00,1,40.74281,-73.97371,185979641
20359,47486809,Rental unit in New York,0.9,4.80,5,40.7459,-73.99229,22541573
20360,47329158,Hotel in New York,0.0,4.40,15,40.70601,-74.00583,371972456
20361,47486935,Rental unit in Brooklyn,0.75,4.79,103,40.68787,-73.91737,124142417
20362,47331153,Rental unit in Queens,0.42,4.52,60,40.76614,-73.93242,52970439
20363,47493324,Rental unit in New York,0.39,4.62,191,40.748,-73.98852,382617662
20364,47331329,Rental unit in New York,0.78,0.00,0,40.74276,-73.97352,91806581
20365,47332619,Rental unit in New York,0.94,0.00,2,40.74301,-73.97372,91806581
20366,47333608,Loft in New York,0.13,0.00,1,40.70722,-74.00293,638721
20367,47496129,Rental unit in Queens,0.01,4.98,100,40.71106,-73.8444,383370816
20368,47497466,Rental unit in New York,0.41,4.90,20,40.78637,-73.97968,300536279
20369,47333781,Rental unit in New York,0.89,4.58,130,40.76236,-73.99238,378112960
20370,47334663,Rental unit in Brooklyn,0.0,0.00,1,40.68783,-73.95921,20044978
20371,47498090,Rental unit in Queens,0.0,4.67,9,40.75922,-73.8826,380446280
20372,47508411,Rental unit in New York,0.0,4.74,43,40.73735,-73.98671,1609585
20373,47510694,Rental unit in The Bronx,1.0,0.00,0,40.89163,-73.85052,383480316
20374,47336390,Townhouse in Queens,0.0,0.00,1,40.74331,-73.89579,200239515
20375,47337463,Rental unit in Brooklyn,1.0,4.72,131,40.63939,-73.90794,534879691
20376,47340444,Condo in New York,0.08,4.96,23,40.8003,-73.95967,375773332
20377,47341297,Townhouse in Queens,0.84,4.83,6,40.73579,-73.92486,137358866
20378,47510760,Rental unit in New York,0.0,0.00,1,40.76354,-73.98316,383187802
20379,47341575,Townhouse in Brooklyn,0.91,4.33,46,40.70462,-73.93283,19612095
20380,47512919,Rental unit in New York,0.41,4.57,7,40.75905,-73.96246,359526434
20381,47348298,Home in Queens,0.93,5.0,5,40.74945,-73.90207,137358866
20382,47515294,Rental unit in New York,0.0,4.0,23,40.75568,-73.9948,114883980
20383,47352390,Rental unit in Brooklyn,1.0,0.00,2,40.68863,-73.93563,377246343
20384,47527528,Condo in New York,0.9,4.68,22,40.85153,-73.93646,5125173
20385,47355083,Rental unit in Brooklyn,0.03,4.74,27,40.68935,-73.99349,16240783
20386,47355990,Rental unit in Staten Island,0.46,4.27,22,40.63133,-74.09559,32162495
20387,47356141,Rental unit in New York,0.46,0.00,1,40.72713,-73.97935,292630
20388,47356150,Rental unit in New York,0.71,4.63,32,40.7262,-73.97773,292630
20389,47358818,Rental unit in Brooklyn,0.0,4.59,37,40.68488,-73.98906,110506181
20390,47528196,Rental unit in Brooklyn,0.0,0.00,0,40.66222,-73.91396,15817471
20391,47531146,Rental unit in Brooklyn,0.0,0.00,0,40.62624,-73.93665,142519287
20392,47359500,Rental unit in New York,0.87,4.89,37,40.74826,-73.98708,348619646
20393,47360356,Rental unit in New York,0.87,0.00,1,40.77732,-73.9523,156295223
20394,47536293,Rental unit in New York,0.0,0.00,2,40.75899,-73.9953,207013855
20395,47360878,Rental unit in New York,0.86,0.00,0,40.7039,-74.00806,156348349
20396,47537276,Rental unit in Brooklyn,0.24,4.64,11,40.69429,-73.92215,50921963
20397,47362969,Townhouse in New York,0.0,0.00,0,40.80462,-73.95632,5525273
20398,47370088,Rental unit in New York,0.0,4.67,3,40.75521,-73.99489,51439340
20399,47544056,Rental unit in New York,0.09,4.19,68,40.80153,-73.97034,368722719
20400,47372315,Home in Queens,0.0,0.00,0,40.74113,-73.89317,19303369
20401,47372852,Guest suite in Brooklyn,0.0,0.00,0,40.62981,-74.01276,245243296
20402,47373382,Home in Queens,0.37,4.68,154,40.77181,-73.91544,75842183
20403,47547297,Home in The Bronx,0.17,4.89,9,40.86704,-73.84164,55948559
20404,47373389,Rental unit in New York,0.92,5.0,3,40.75941,-73.95944,278925199
20405,47373597,Rental unit in New York,0.92,5.0,5,40.75947,-73.96132,278925199
20406,47376191,Rental unit in Brooklyn,0.0,0.00,0,40.57857,-73.9556,300529887
20407,47551230,Townhouse in Brooklyn,0.17,0.00,1,40.70438,-73.94398,200239515
20408,47377021,Home in Queens,0.0,0.00,1,40.7431,-73.90272,19303369
20409,47390691,Rental unit in Queens,0.0,0.00,1,40.70661,-73.90804,339532633
20410,47551613,Townhouse in New York,0.0,0.00,1,40.86422,-73.92204,200239515
20411,47563287,Rental unit in Brooklyn,0.33,4.98,97,40.68857,-73.92887,43817869
20412,47391825,Rental unit in New York,0.0,0.00,0,40.77657,-73.95704,375296427
20413,47395232,Rental unit in New York,0.53,4.50,138,40.74744,-73.98877,382617662
20414,47567427,Home in Brooklyn,0.0,0.00,0,40.69497,-73.95147,54689021
20415,47577248,Rental unit in Brooklyn,1.0,4.60,5,40.58553,-73.93231,160491843
20416,47396746,Rental unit in New York,0.55,4.64,174,40.74768,-73.98693,382617662
20417,47397326,Rental unit in New York,0.55,4.54,169,40.74757,-73.98887,382617662
20418,47397498,Rental unit in New York,0.52,4.57,125,40.74662,-73.9868,382617662
20419,47581594,Condo in Brooklyn,0.24,0.00,2,40.69221,-73.94632,34911424
20420,47582768,Rental unit in New York,0.64,4.90,10,40.77198,-73.95659,27181542
20421,47401597,Guest suite in Queens,0.49,4.67,6,40.66382,-73.73108,382654852
20422,47402779,Home in Staten Island,1.0,0.00,1,40.63566,-74.07903,1715301
20423,47584587,Rental unit in New York,0.0,0.00,1,40.74817,-73.98754,348619646
20424,47587720,Rental unit in Queens,0.0,0.00,0,40.73416,-73.84958,17227473
20425,47410952,Rental unit in New York,0.87,4.78,9,40.77944,-73.95464,2867137
20426,47411727,Home in Queens,0.97,4.84,114,40.74334,-73.87427,216641760
20427,47593392,Rental unit in New York,0.0,5.0,5,40.71499,-73.99137,1990120
20428,47595646,Rental unit in New York,0.0,0.00,0,40.72186,-73.98963,4295671
20429,47412929,Rental unit in Brooklyn,0.93,4.80,193,40.64707,-74.01839,382749079
20430,47596312,Rental unit in New York,0.0,0.00,2,40.76333,-73.9956,66952005
20431,47596692,Hotel in New York,0.0,4.70,40,40.74552,-73.99227,383332265
20432,47421830,Condo in Brooklyn,1.0,0.00,0,40.72064,-73.95591,13717514
20433,47703518,Home in Amagansett,0.49,5.0,3,40.74253,-73.98818,62954695
20434,47443009,Guest suite in Queens,0.9,0.00,0,40.70734,-73.81461,292335520
20435,47704601,Rental unit in New York,0.21,4.55,51,40.75022,-73.97909,147402286
20436,47443155,Rental unit in Queens,1.0,4.57,77,40.69291,-73.89714,382990330
20437,47706983,Rental unit in New York,0.67,5.0,9,40.73709,-73.98037,41658748
20438,47714171,Rental unit in New York,0.44,0.00,2,40.79562,-73.93763,231468237
20439,47444016,Rental unit in New York,0.89,4.80,35,40.70536,-74.00664,169505313
20440,47448046,Rental unit in New York,0.87,4.80,5,40.76169,-73.99492,51501835
20441,47715431,Home in Brooklyn,0.75,0.00,0,40.6763,-73.90909,212147885
20442,47448127,Rental unit in New York,0.42,5.0,3,40.73095404834139,-74.00665833418505,48865941
20443,47716158,Rental unit in New York,0.39,4.88,128,40.80001,-73.93818,369309284
20444,47449728,Rental unit in Brooklyn,0.49,0.00,0,40.71291,-73.9419,7156036
20445,47718177,Rental unit in Brooklyn,0.0,0.00,1,40.70885,-73.9679,315145052
20446,47720387,Rental unit in Brooklyn,0.25,0.00,0,40.65181,-73.95074,345626278
20447,47453310,Rental unit in Brooklyn,0.0,5.0,5,40.67343,-73.9404,121205642
20448,47455634,Rental unit in New York,0.0,0.00,0,40.71539,-73.99076,5281273
20449,47728714,Rental unit in New York,0.99,0.00,0,40.76275,-73.994,384532776
20450,47464130,Rental unit in New York,0.0,0.00,2,40.71151,-73.99418,62945221
20451,47729102,Serviced apartment in New York,0.92,0.00,2,40.77077102661133,-73.95748138427734,162280872
20452,47730047,Rental unit in Brooklyn,0.87,4.96,52,40.68831,-73.95778,727585
20453,47465022,Loft in Brooklyn,0.0,0.00,1,40.68057,-73.97353,84995573
20454,47466775,Rental unit in Brooklyn,0.0,4.88,8,40.66706,-73.93452,28012130
20455,47730353,Home in Queens,0.24,4.75,36,40.71992,-73.76413,195687583
20456,47734703,Condo in New York,1.0,0.00,0,40.74158,-74.00393,10976977
20457,47467049,Rental unit in Brooklyn,0.15,5.0,11,40.67643821018508,-73.94645735418437,107953084
20458,47804493,Home in Brooklyn,0.0,0.00,1,40.62778,-73.96222,257487417
20459,47736171,Rental unit in Brooklyn,0.0,0.00,0,40.69056,-73.93293,12541502
20460,47737131,Rental unit in Brooklyn,0.48,0.00,0,40.69832,-73.93297,27068617
20461,47805581,Rental unit in New York,0.0,0.00,0,40.77234,-73.99329,365989993
20462,47742821,Condo in Queens,1.0,0.00,0,40.74917,-73.91058,175088896
20463,47808900,Home in Queens,1.0,4.77,44,40.69543,-73.79585,164883120
20464,47753789,Hotel in New York,0.0,4.92,78,40.7066,-74.00408,371972456
20465,47753822,Hotel in New York,0.0,4.92,24,40.7048,-74.00569,371972456
20466,47753857,Hotel in New York,0.0,4.65,43,40.70457,-74.00536,371972456
20467,47753974,Hotel in New York,0.0,4.63,38,40.70447,-74.00565,371972456
20468,47811977,Rental unit in New York,0.42,0.00,0,40.82015963169581,-73.95652693528056,305240193
20469,47754015,Hotel in New York,0.0,4.74,43,40.70626,-74.00572,371972456
20470,47754064,Hotel in New York,0.0,4.85,33,40.70608,-74.0036,371972456
20471,47754090,Hotel in New York,0.0,4.89,53,40.70573,-74.00569,371972456
20472,47754133,Hotel in New York,0.0,4.88,24,40.70449,-74.00557,371972456
20473,47812540,Home in Queens,0.24,5.0,4,40.68315,-73.84434,151421618
20474,47754190,Hotel in New York,0.0,4.80,20,40.706,-74.00579,371972456
20475,47755393,Rental unit in Brooklyn,0.0,0.00,0,40.68788,-73.91871,3223938
20476,47757435,Rental unit in Brooklyn,0.59,5.0,4,40.67441,-73.9549,244560
20477,47814460,Rental unit in New York,0.5,0.00,0,40.81748,-73.94537,305240193
20478,47761307,Rental unit in New York,0.0,4.56,25,40.74783,-73.98878,348619646
20479,47767712,Townhouse in Queens,0.16,4.0,4,40.75217,-73.87831,200239515
20480,47814741,Rental unit in Queens,0.2,4.71,66,40.74984,-73.87082,291093876
20481,47815251,Rental unit in New York,0.0,0.00,1,40.73272,-74.00399,33252152
20482,47770897,Rental unit in New York,0.32,4.33,3,40.76085,-73.96244,359526434
20483,47823611,Rental unit in Brooklyn,0.23,0.00,0,40.67069,-73.98755,329090139
20484,47773433,Condo in Brooklyn,0.92,4.79,67,40.58375417372595,-73.95709093801169,383797462
20485,47825830,Rental unit in Brooklyn,1.0,4.25,4,40.68099,-73.94333,75400978
20486,47774203,Condo in Brooklyn,0.93,4.79,61,40.58472259474266,-73.95695309663235,383797462
20487,47831440,Rental unit in Brooklyn,0.48,4.78,96,40.67294,-73.95203,3672774
20488,47775232,Rental unit in New York,0.0,4.67,6,40.76123,-73.99245,66326553
20489,47775881,Condo in New York,0.0,4.40,5,40.76067,-73.99297,66326553
20490,47783273,Home in Brooklyn,0.98,4.70,54,40.63849,-73.90802,333256736
20491,47831832,Townhouse in Brooklyn,0.97,4.84,64,40.6678,-73.94053,203068035
20492,47832108,Rental unit in Brooklyn,0.0,0.00,0,40.69957,-73.92302,60446033
20493,47783561,Rental unit in New York,0.38,4.91,139,40.79813795597161,-73.96620339297402,193364875
20494,47784065,Rental unit in Brooklyn,0.0,0.00,0,40.68084,-73.93866,340603785
20495,47832229,Townhouse in Brooklyn,0.85,4.87,61,40.66739,-73.94005,203068035
20496,47785146,Rental unit in New York,0.0,0.00,0,40.79439,-73.93522,377992297
20497,47832340,Rental unit in The Bronx,1.0,0.00,1,40.84378,-73.90592,267272502
20498,47790304,Rental unit in New York,0.0,5.0,5,40.82620137071548,-73.94479812884751,52432205
20499,47833373,Townhouse in Queens,0.16,0.00,0,40.74272,-73.89598,204704622
20500,47795106,Rental unit in New York,0.61,0.00,1,40.76157,-73.99514,51501835
20501,47833551,Townhouse in Queens,0.0,3.67,3,40.75292,-73.87632,204704622
20502,47797312,RV in Queens,0.24,0.00,0,40.6661,-73.73384,319049221
20503,47837331,Condo in New York,0.24,0.00,1,40.77735,-73.95139,106569357
20504,47841255,Townhouse in Queens,0.0,0.00,0,40.76183,-73.9189,200239515
20505,47797468,Condo in Brooklyn,0.0,0.00,1,40.67932,-73.96482,31032957
20506,47841969,Rental unit in The Bronx,1.0,4.67,3,40.84168,-73.90713,267272502
20507,47803501,Rental unit in Brooklyn,0.92,4.61,111,40.6933,-73.94465,8792814
20508,47842721,Boutique hotel in New York,0.98,4.54,35,40.72086,-73.99421,268362077
20509,47844167,Rental unit in The Bronx,0.24,4.67,3,40.84391,-73.90523,267272502
20510,47803519,Townhouse in New York,0.93,5.0,15,40.81342,-73.94769,36641
20511,47968256,Rental unit in New York,0.67,5.0,9,40.70567,-74.00682,283307781
20512,47846567,Rental unit in Brooklyn,0.16,5.0,13,40.65387,-73.92602,385647750
20513,47968434,Condo in Brooklyn,0.96,4.83,12,40.57884,-73.96573,383797462
20514,47973089,Rental unit in Brooklyn,0.0,0.00,1,40.71353,-73.95484,50455642
20515,47846577,Rental unit in New York,0.37,4.97,29,40.78446,-73.97775,3627786
20516,47973190,Rental unit in New York,0.0,0.00,0,40.76211,-73.94851,17565034
20517,47847604,Townhouse in Queens,0.0,0.00,1,40.74817,-73.89792,200239515
20518,47848179,Townhouse in Queens,0.0,0.00,2,40.74804,-73.89966,19303369
20519,47974913,Rental unit in New York,0.72,0.00,0,40.72391,-73.98549,1770974
20520,47848239,Guest suite in Queens,0.0,0.00,2,40.66282,-73.76703,55826318
20521,47848606,Rental unit in Brooklyn,0.0,0.00,0,40.6891,-73.91853,3223938
20522,47848650,Home in Staten Island ,0.99,4.83,12,40.63351717444318,-74.09251100055944,356623718
20523,47976600,Condo in New York,0.09,0.00,0,40.78317,-73.97967,4296422
20524,47848693,Home in Staten Island,0.99,4.91,11,40.63168981830136,-74.09281052334971,356623718
20525,47977116,Townhouse in Queens,0.08,0.00,0,40.74416,-73.90491,200239515
20526,47848813,Rental unit in Brooklyn,0.25,0.00,0,40.67283,-73.95207,3223938
20527,47977202,Rental unit in Brooklyn,0.16,4.73,15,40.65245,-73.95607,386760479
20528,47849424,Rental unit in New York,0.0,4.33,9,40.75743,-73.99593,194142632
20529,47855824,Home in Brooklyn,0.92,4.62,181,40.68568,-73.87253,371421385
20530,47977634,Rental unit in Brooklyn,0.37,4.72,46,40.67542,-73.88424,385782494
20531,47858654,Home in Staten Island,0.49,4.70,46,40.63741,-74.08474,33701866
20532,47977733,Townhouse in Queens,0.0,0.00,0,40.74022,-73.87567,200239515
20533,47979000,Home in The Bronx,0.0,0.00,0,40.81703,-73.88922,59021341
20534,47979632,Home in Brooklyn,0.92,0.00,0,40.63267,-73.94825,91957
20535,47859618,Condo in New York,0.7,4.29,7,40.75916,-73.98532,14072923
20536,47865944,Rental unit in Brooklyn,0.0,0.00,0,40.70029,-73.92254,14396207
20537,47982995,Rental unit in New York,0.88,4.83,63,40.80005,-73.96138,386678438
20538,47866275,Rental unit in Brooklyn,0.35,4.73,44,40.73577,-73.95537,8242397
20539,47866487,Rental unit in New York,0.0,5.0,4,40.72351,-73.9814,192316
20540,47985036,Rental unit in Brooklyn,0.02,4.53,17,40.65209,-73.95599,386760479
20541,47866674,Rental unit in Brooklyn,0.0,0.00,2,40.66018,-73.95943,19508332
20542,47989542,Boutique hotel in New York,0.0,4.92,12,40.71174,-74.00795,373480843
20543,47989650,Boutique hotel in New York,0.0,0.00,2,40.71083,-74.00793,373480843
